Generation,Champion Fitness,Champion Complexity,Champion Depth
592,4784,889,30
593,4784,935,35
594,4784,777,32
595,4784,775,31
596,4784,801,30
597,4784,699,29
598,4784,567,30
599,4784,785,30
600,4784,703,32
601,4784,623,29
602,4784,629,30
603,4784,537,32
604,4784,875,38
605,4784,657,30
606,4784,823,35
607,4784,527,32
608,4784,773,35
609,4784,853,42
610,4784,761,30
611,4784,771,38
612,4784,871,36
613,4784,589,33
614,4784,811,30
615,4784,725,34
616,4784,753,30
617,4784,621,27
618,4784,649,29
619,4784,685,34
620,4784,885,37
621,4784,629,27
622,4784,849,47
623,4784,785,32
624,4784,897,38
625,4784,791,32
626,4784,897,38
627,4784,721,37
628,4784,627,27
629,4784,801,32
630,4784,861,38
631,4784,937,38
632,4784,875,38
633,4784,775,37
634,4784,847,44
635,4784,921,38
636,4784,553,26
637,4784,661,37
638,4784,575,32
639,4784,727,32
640,4784,451,26
641,4784,805,32
642,4784,703,38
643,4784,499,24
644,4784,745,40
645,4784,689,32
646,4784,653,27
647,4784,601,28
648,4784,787,32
649,4784,747,38
650,4784,571,27
651,4784,827,38
652,4784,577,32
653,4784,675,32
654,4784,565,32
655,4784,675,28
656,4784,565,32
657,4784,675,32
658,4784,685,40
659,4784,835,32
660,4784,683,36
661,4784,623,28
662,4784,515,29
663,4784,813,41
664,4784,581,35
665,4784,903,38
666,4784,887,32
667,4784,879,38
668,4784,801,37
669,4784,809,32
670,4784,785,35
671,4784,927,40
672,4784,625,34
673,4784,959,38
674,4784,897,38
675,4784,757,32
676,4784,735,33
677,4784,669,32
678,4784,883,34
679,4784,885,38
680,4784,871,38
681,4784,853,44
682,4784,475,21
683,4784,641,32
684,4784,851,44
685,4784,901,44
686,4784,765,33
687,4784,451,26
688,4784,659,33
689,4784,879,38
690,4784,277,19
691,4784,425,27
692,4784,735,33
693,4784,623,28
694,4784,797,31
695,4784,845,44
696,4784,539,27
697,4784,863,44
698,4784,863,38
699,4784,725,32
700,4784,867,38
701,4784,561,32
702,4784,639,28
703,4784,729,38
704,4784,637,28
705,4784,995,53
706,4784,839,38
707,4784,869,44
708,4784,869,35
709,4784,843,47
710,4784,847,43
711,4784,873,35
712,4784,655,44
713,4784,955,51
714,4784,911,34
715,4784,585,34
716,4784,193,21
717,4784,903,44
718,4784,815,39
719,4784,849,43
720,4784,807,32
721,4784,743,43
722,4784,631,32
723,4784,689,44
724,4784,509,29
725,4784,587,30
726,4784,779,32
727,4784,907,37
728,4784,899,37
729,4784,779,44
730,4784,765,39
731,4784,465,33
732,4784,747,44
733,4784,467,33
734,4784,677,35
735,4784,681,32
736,4784,811,41
737,4784,749,41
738,4784,821,41
739,4784,939,45
740,4784,879,32
741,4784,497,38
742,4784,995,42
743,4784,379,27
744,4784,977,46
745,4784,423,27
746,4784,721,32
747,4784,751,32
748,4784,375,27
749,4784,891,32
750,4784,709,32
751,4784,771,32
752,4784,375,27
753,4784,729,37
754,4784,385,27
755,4784,557,29
756,4784,751,33
757,4784,733,34
758,4784,805,32
759,4784,425,22
760,4784,811,32
761,4784,503,27
762,4784,851,32
763,4784,953,45
764,4784,535,27
765,4784,745,32
766,4784,901,36
767,4784,505,27
768,4784,929,36
769,4784,743,34
770,4784,513,33
771,4784,749,32
772,4784,543,44
773,4784,683,31
774,4784,543,33
775,4784,665,33
776,4784,581,33
777,4784,663,40
778,4784,555,33
779,4784,697,33
780,4784,677,31
781,4784,493,29
782,4784,565,33
783,4784,587,29
784,4784,731,33
785,4784,565,34
786,4784,553,33
787,4784,561,33
788,4784,541,33
789,4784,459,29
790,4784,481,35
791,4784,531,34
792,4784,387,29
793,4784,413,29
794,4784,593,41
795,4784,409,34
796,4784,943,39
797,4784,555,33
798,4784,345,21
799,4784,969,39
800,4784,523,34
801,4784,613,33
802,4784,605,33
803,4784,565,34
804,4784,667,33
805,4892,537,33
806,4892,537,33
807,4892,537,33
808,4898,525,33
809,4898,525,33
810,4898,547,33
811,4898,475,33
812,4898,469,33
813,4898,529,33
814,4898,549,33
815,4898,549,33
816,4898,553,33
817,4898,633,33
818,4901,597,33
819,4901,611,33
820,4901,597,33
821,4901,611,33
822,4901,563,33
823,4901,543,28
824,4901,563,33
825,4901,637,33
826,4901,537,29
827,4901,543,29
828,4901,603,33
829,4901,737,35
830,4901,545,32
831,4901,641,33
832,4901,467,24
833,4901,581,25
834,4901,449,24
835,4901,543,33
836,4901,429,23
837,4901,607,33
838,4901,569,33
839,4901,269,20
840,4901,429,33
841,4901,605,33
842,4901,597,31
843,4901,535,29
844,4901,523,24
845,4901,349,23
846,4901,409,23
847,4901,321,20
848,4901,543,31
849,4901,479,24
850,4901,455,31
851,4901,707,40
852,4901,569,33
853,4901,641,33
854,4901,587,29
855,4901,619,34
856,4901,463,24
857,4901,573,30
858,4901,647,25
859,4901,461,24
860,4901,595,28
861,4901,543,31
862,4901,565,28
863,4901,621,38
864,4901,597,36
865,4901,521,28
866,4901,597,36
867,4901,743,35
868,4901,697,46
869,4901,427,24
870,4901,609,38
871,4901,403,23
872,5128,519,28
873,5128,543,28
874,5128,569,28
875,5128,543,28
876,5128,469,28
877,5128,493,28
878,5128,625,28
879,5128,677,28
880,5128,649,33
881,5128,537,28
882,5128,443,28
883,5128,397,28
884,5128,653,37
885,5128,555,28
886,5128,759,51
887,5128,461,26
888,5128,417,32
889,5128,559,28
890,5128,533,29
891,5128,423,24
892,5128,427,28
893,5128,507,27
894,5128,435,27
895,5128,451,37
896,5128,367,21
897,5128,445,24
898,5128,741,35
899,5128,699,35
900,5128,453,24
901,5128,341,21
902,5128,471,24
903,5128,713,35
904,5128,585,30
905,5128,481,37
906,5128,701,35
907,5128,527,34
908,5128,475,32
909,5128,469,30
910,5128,787,43
911,5128,571,30
912,5128,441,27
913,5128,475,25
914,5128,355,29
915,5128,543,38
916,5128,485,25
917,5128,519,32
918,5128,429,32
919,5128,437,32
920,5128,667,32
921,5128,477,24
922,5128,489,30
923,5128,631,30
924,5128,685,28
925,5128,483,30
926,5128,605,32
927,5128,629,32
928,5128,535,32
929,5128,671,32
930,5128,653,32
931,5128,605,28
932,5128,605,28
933,5288,751,28
934,5288,733,28
935,5288,751,28
936,5288,749,28
937,5288,779,28
938,5288,729,28
939,5288,701,28
940,5288,755,28
941,5288,843,36
942,5288,841,36
943,5288,765,28
944,5288,795,32
945,5288,737,27
946,5288,847,28
947,5288,665,28
948,5288,763,28
949,5288,705,27
950,5288,657,29
951,5288,805,30
952,5288,669,24
953,5288,769,28
954,5288,795,30
955,5288,845,28
956,5288,797,30
957,5288,871,43
958,5288,801,28
959,5288,653,28
960,5288,843,30
961,5288,731,32
962,5288,735,32
963,5288,787,30
964,5288,691,32
965,5288,775,30
966,5288,753,36
967,5288,743,32
968,5288,799,32
969,5288,795,30
970,5288,849,28
971,5288,725,32
972,5288,749,33
973,5288,791,28
974,5288,667,28
975,5288,719,28
976,5288,773,28
977,5288,797,30
978,5288,689,29
979,5288,773,33
980,5288,597,28
981,5288,639,28
982,5288,643,28
983,5288,755,28
984,5288,863,28
985,5288,875,43
986,5288,627,30
987,5288,829,28
988,5288,857,28
989,5288,625,30
990,5288,971,30
991,5288,913,50
992,5288,579,34
993,5288,861,30
994,5288,803,28
995,5288,821,48
996,5288,759,37
997,5288,865,31
998,5288,647,27
999,5288,709,34
1000,5288,873,30
