Generation,Champion Fitness,Champion Complexity,Champion Depth
179,3632,77,15
180,3632,27,7
181,3632,39,7
182,3632,81,16
183,3632,79,15
184,3632,67,13
185,3632,199,32
186,3632,161,21
187,3667,21,5
188,3667,23,6
189,3667,23,6
190,3786,23,6
191,3786,23,6
192,3786,23,6
193,3786,25,6
194,3786,47,12
195,3786,25,6
196,4004,77,17
197,4004,81,17
198,4004,81,17
199,4004,83,17
200,4004,97,17
201,4004,83,17
202,4004,159,25
203,4004,51,10
204,4172,83,17
205,4172,45,8
206,4172,89,18
207,4641,83,17
208,4641,81,17
209,4641,81,17
210,4965,93,14
211,5020,47,8
212,5020,47,8
213,5020,47,8
214,5203,57,12
215,5203,75,15
216,5203,57,10
217,5203,75,15
218,5203,63,11
219,5203,57,10
220,5203,37,8
221,5203,115,19
222,5203,115,19
223,5203,99,18
224,5203,57,11
225,5203,137,25
226,5203,111,20
227,5203,87,13
228,5203,105,16
229,5203,127,15
230,5203,101,19
231,5203,135,18
232,5203,195,24
233,5203,175,25
234,5203,237,26
235,5203,129,14
236,5203,241,38
237,5203,293,23
238,5203,229,21
239,5203,327,30
240,5203,403,38
241,5203,231,25
242,5203,155,23
243,5203,139,22
244,5203,397,35
245,5203,231,25
246,5203,279,27
247,5203,267,27
248,5203,267,31
249,5203,401,32
250,5203,219,23
251,5203,271,31
252,5203,287,25
253,5203,299,34
254,5203,263,29
255,5203,499,31
256,5203,359,26
257,5203,271,30
258,5203,279,31
259,5203,115,17
260,5203,281,25
261,5208,511,38
262,5208,511,38
263,5208,483,38
264,5208,511,38
265,5208,507,38
266,5208,509,37
267,5208,493,38
268,5208,523,38
269,5208,515,38
270,5208,575,39
271,5208,531,38
272,5208,501,38
273,5208,553,38
274,5208,513,37
275,5208,511,38
276,5208,545,38
277,5208,477,38
278,5208,531,38
279,5208,455,38
280,5208,431,36
281,5208,545,38
282,5208,293,32
283,5208,561,38
284,5208,551,40
285,5208,639,39
286,5258,597,38
287,5258,597,38
288,5258,507,32
289,5258,617,38
290,5258,507,32
291,5258,617,38
292,5258,601,38
293,5258,673,38
294,5258,597,38
295,5258,717,38
296,5258,617,39
297,5258,637,34
298,5258,637,34
299,5436,649,34
300,5436,651,34
301,5436,651,34
302,5436,651,34
303,5436,631,34
304,5436,631,34
305,5436,643,34
306,5436,627,38
307,5436,563,34
308,5436,479,34
309,5436,765,42
310,5436,591,32
311,5436,643,34
312,5436,591,34
313,5436,575,34
314,5436,873,38
315,5436,637,34
316,5436,679,40
317,5436,539,32
318,5436,727,34
319,5436,657,34
320,5436,511,34
321,5436,647,42
322,5436,707,38
323,5436,451,34
324,5436,521,37
325,5436,649,37
326,5436,421,31
327,5436,813,38
328,5436,493,34
329,5436,915,38
330,5436,641,35
331,5436,673,38
332,5436,727,45
333,5436,487,34
334,5436,807,42
335,5436,485,34
336,5436,701,45
337,5436,755,38
338,5436,843,35
339,5436,817,45
340,5436,757,35
341,5436,643,32
342,5436,551,34
343,5436,719,45
344,5436,703,33
345,5436,709,33
346,5436,659,34
347,5436,659,34
348,5436,713,45
349,5436,467,32
350,5436,661,34
351,5436,871,45
352,5436,683,45
353,5436,931,45
354,5436,709,45
355,5542,709,34
356,5542,709,34
357,5542,709,34
358,5542,853,34
359,5542,701,34
360,5542,711,36
361,5542,721,34
362,5542,743,34
363,5542,753,34
364,5542,865,34
365,5542,691,34
366,5542,745,34
367,5542,807,34
368,5542,799,34
369,5569,745,34
370,5569,745,34
371,5569,721,32
372,5569,741,34
373,5569,759,34
374,5569,743,39
375,5569,729,34
376,5569,789,34
377,5569,747,32
378,5569,681,34
379,5569,703,32
380,5569,705,34
381,5569,761,40
382,5569,731,39
383,5569,779,35
384,5569,849,47
385,5569,725,32
386,5569,727,35
387,5569,727,32
388,5569,763,32
389,5569,731,39
390,5569,785,34
391,5569,761,32
392,5569,753,41
393,5569,747,32
394,5569,647,41
395,5569,751,39
396,5569,863,39
397,5569,671,41
398,5569,983,47
399,5569,779,42
400,5569,713,41
401,5569,659,39
402,5569,767,47
403,5569,817,32
404,5569,935,42
405,5569,715,41
406,5569,785,39
407,5569,845,39
408,5569,623,39
409,5569,525,30
410,5569,787,43
411,5569,395,29
412,5569,849,39
413,5569,707,39
414,5569,915,47
415,5569,833,39
416,5569,637,39
417,5569,749,35
418,5569,547,39
419,5569,743,39
420,5569,901,39
421,5569,853,39
422,5569,691,35
423,5569,789,39
424,5569,745,35
425,5569,737,32
426,5569,835,37
427,5569,863,36
428,5569,899,39
429,5569,857,39
430,5569,753,39
431,5569,601,35
432,5569,847,39
433,5569,727,35
434,5569,811,39
435,5569,941,39
436,5569,783,36
437,5569,925,39
438,5569,821,39
439,5569,753,32
440,5569,717,32
441,5569,781,39
442,5569,789,39
443,5569,819,39
444,5569,905,39
445,5569,695,36
446,5569,807,36
447,5569,973,39
448,5569,755,39
449,5569,869,46
450,5569,725,39
451,5569,809,39
452,5569,959,41
453,5569,797,36
454,5569,941,41
455,5569,785,36
456,5569,983,39
457,5569,699,36
458,5569,991,39
459,5569,757,36
460,5569,903,39
461,5569,833,39
462,5569,955,39
463,5569,953,37
464,5569,777,39
465,5569,831,39
466,5569,763,35
467,5569,759,36
468,5569,795,39
469,5569,841,39
470,5569,771,37
471,5569,897,39
472,5569,721,36
473,5569,773,32
474,5569,911,37
475,5569,943,39
476,5569,945,44
477,5569,943,39
478,5569,987,39
479,5569,807,39
480,5569,739,37
481,5569,953,44
482,5569,935,39
483,5569,747,32
484,5569,743,32
485,5569,699,36
486,5569,789,39
487,5569,681,36
488,5569,843,37
489,5569,867,37
490,5569,807,38
491,5569,727,39
492,5569,943,36
493,5569,943,36
494,5569,565,32
495,5569,695,32
496,5569,645,37
497,5569,749,39
498,5569,781,38
499,5569,815,39
500,5569,749,39
501,5569,729,32
502,5569,751,38
503,5569,749,39
504,5569,747,35
505,5569,767,38
506,5569,763,38
507,5569,587,36
508,5569,703,36
509,5569,871,37
510,5569,603,36
511,5569,763,38
512,5569,705,37
513,5569,839,37
514,5569,665,37
515,5569,893,37
516,5569,867,37
517,5569,827,37
518,5569,893,37
519,5569,903,37
520,5569,881,42
521,5569,883,37
522,5569,591,28
523,5569,781,39
524,5569,775,37
525,5569,763,38
526,5569,847,39
527,5569,841,39
528,5569,947,36
529,5569,795,39
530,5569,935,35
531,5569,795,37
532,5569,937,44
533,5569,879,37
534,5569,849,37
535,5569,811,41
536,5569,937,44
537,5569,815,38
538,5569,921,45
539,5569,833,37
540,5569,791,40
541,5569,873,44
542,5569,745,35
543,5569,871,41
544,5569,925,41
545,5569,849,38
546,5569,867,38
547,5569,937,49
548,5569,795,46
549,5569,715,39
550,5569,707,38
551,5569,857,41
552,5569,713,39
553,5569,671,39
554,5569,607,40
555,5569,679,39
556,5569,857,44
557,5569,697,40
558,5569,679,40
559,5569,701,40
560,5569,645,39
561,5569,547,40
562,5569,865,44
563,5569,547,40
564,5569,811,47
565,5569,567,38
566,5569,783,48
567,5569,839,48
568,5569,783,48
569,5569,811,47
570,5569,871,51
571,5569,755,48
572,5569,781,48
573,5569,795,48
574,5569,789,48
575,5569,733,43
576,5569,805,48
577,5569,819,48
578,5569,807,48
579,5569,681,48
580,5569,743,40
581,5569,827,48
582,5569,793,48
583,5569,811,48
584,5569,779,51
585,5569,737,48
586,5569,933,56
587,5569,833,48
588,5569,953,48
589,5569,931,56
590,5569,777,51
591,5569,707,48
592,5569,711,51
593,5569,861,56
594,5569,891,42
595,5569,901,48
596,5569,965,39
597,5569,911,56
598,5569,837,48
599,5569,927,48
600,5569,751,48
601,5569,831,47
602,5569,869,48
603,5569,701,48
604,5569,891,48
605,5569,893,48
606,5569,655,48
607,5569,755,49
608,5569,785,48
609,5569,811,48
610,5569,749,48
611,5569,749,47
612,5569,735,47
613,5569,753,44
614,5569,817,49
615,5569,789,48
616,5569,861,51
617,5569,655,48
618,5569,767,49
619,5569,791,47
620,5569,735,43
621,5569,757,48
622,5569,575,48
623,5569,629,54
624,5569,781,48
625,5569,761,48
626,5569,919,64
627,5569,849,47
628,5569,705,49
629,5569,757,48
630,5569,717,36
631,5569,793,36
632,5569,937,50
633,5569,711,49
634,5569,965,47
635,5569,895,47
636,5569,703,33
637,5569,823,64
638,5569,859,64
639,5569,929,42
640,5569,877,58
641,5569,977,64
642,5569,841,49
643,5569,905,64
644,5569,835,49
645,5569,513,33
646,5569,831,49
647,5569,823,47
648,5569,797,49
649,5569,845,64
650,5569,857,64
651,5569,891,47
652,5569,887,47
653,5569,625,33
654,5569,481,33
655,5569,485,33
656,5569,559,33
657,5569,533,32
658,5569,481,32
659,5569,807,64
660,5569,589,33
661,5569,925,62
662,5569,901,60
663,5569,815,64
664,5569,803,64
665,5569,839,36
666,5569,421,32
667,5569,693,64
668,5569,773,64
669,5569,853,36
670,5569,723,64
671,5569,659,34
672,5569,727,64
673,5569,515,32
674,5569,659,32
675,5569,779,36
676,5569,535,35
677,5569,391,23
678,5569,755,32
679,5569,885,36
680,5569,789,55
681,5569,707,58
682,5569,693,36
683,5569,283,19
684,5569,435,30
685,5569,283,19
686,5569,909,59
687,5569,833,70
688,5569,901,55
689,5569,749,36
690,5569,281,19
691,5569,983,55
692,5569,599,39
693,5569,765,55
694,5569,487,35
695,5569,995,46
696,5569,829,42
697,5569,479,35
698,5569,761,57
699,5569,805,57
700,5569,979,46
701,5569,949,70
702,5569,529,29
703,5569,773,57
704,5569,907,48
705,5569,379,29
706,5569,591,30
707,5569,469,35
708,5569,897,35
709,5569,935,46
710,5569,969,62
711,5569,911,35
712,5569,969,48
713,5569,841,48
714,5569,957,46
715,5569,903,35
716,5569,963,48
717,5569,913,36
718,5569,745,46
719,5569,845,36
720,5569,865,48
721,5569,565,30
722,5569,789,48
723,5569,989,62
724,5569,837,42
725,5569,887,42
726,5569,791,39
727,5569,875,48
728,5569,969,62
729,5569,857,57
730,5569,821,48
731,5569,925,48
732,5569,949,50
733,5569,875,48
734,5569,665,48
735,5569,711,37
736,5569,783,40
737,5569,645,46
738,5569,877,62
739,5569,705,48
740,5569,811,48
741,5569,933,59
742,5569,751,48
743,5569,797,62
744,5569,967,59
745,5569,839,47
746,5569,699,48
747,5569,927,59
748,6157,815,48
749,6157,843,48
750,6157,907,49
751,6157,775,48
752,6157,761,48
753,6157,867,48
754,6157,847,48
755,6157,813,48
756,6157,765,48
757,6157,817,48
758,6157,939,52
759,6157,857,46
760,6157,621,48
761,6157,777,49
762,6157,951,52
763,6157,933,52
764,6157,723,48
765,6157,891,60
766,6157,931,52
767,6157,721,48
768,6157,957,52
769,6157,599,48
770,6157,973,52
771,6157,701,57
772,6157,829,48
773,6157,831,48
774,6157,881,48
775,6157,961,48
776,6157,823,48
777,6157,759,48
778,6157,879,48
779,6157,805,48
780,6157,781,48
781,6157,777,48
782,6157,773,48
783,6157,771,40
784,6157,859,48
785,6157,781,48
786,6157,811,48
787,6157,831,48
788,6157,813,48
789,6157,875,48
790,6157,863,48
791,6157,803,51
792,6157,871,48
793,6157,767,48
794,6157,833,48
795,6157,809,48
796,6157,847,48
797,6157,869,48
798,6157,757,48
799,6157,927,48
800,6157,933,48
801,6157,591,48
802,6157,929,48
803,6157,943,48
804,6157,949,48
805,6157,665,48
806,6157,685,48
807,6157,825,48
808,6157,903,48
809,6157,891,48
810,6157,921,48
811,6157,887,48
812,6157,863,48
813,6157,985,48
814,6157,981,48
815,6157,945,48
816,6157,969,48
817,6157,883,48
818,6157,873,48
819,6157,937,43
820,6157,907,49
821,6157,785,44
822,6157,857,48
823,6157,755,49
824,6157,919,48
825,6157,971,48
826,6157,767,49
827,6157,775,49
828,6157,953,48
829,6157,993,48
830,6157,907,52
831,6157,787,49
832,6157,971,48
833,6157,865,48
834,6157,815,49
835,6157,857,46
836,6157,737,47
837,6157,939,48
838,6157,789,48
839,6157,969,51
840,6157,835,49
841,6157,905,52
842,6157,991,55
843,6157,917,49
844,6157,975,55
845,6157,893,46
846,6157,851,51
847,6157,917,46
848,6157,893,49
849,6157,803,49
850,6157,957,51
851,6157,891,55
852,6157,937,48
853,6157,941,51
854,6157,905,49
855,6157,715,40
856,6157,877,42
857,6157,823,42
858,6157,869,40
859,6157,925,48
860,6157,921,44
861,6157,925,43
862,6157,921,42
863,6157,959,43
864,6157,769,40
865,6157,927,48
866,6157,819,40
867,6157,777,40
868,6157,939,52
869,6157,891,43
870,6157,939,48
871,6157,917,50
872,6157,921,48
873,6157,921,43
874,6157,905,48
875,6157,899,48
876,6157,783,42
877,6157,889,42
878,6157,883,52
879,6157,701,42
880,6157,879,52
881,6157,681,42
882,6157,887,52
883,6157,669,42
884,6157,931,45
885,6157,989,47
886,6157,925,45
887,6157,931,49
888,6157,973,48
889,6157,931,41
890,6157,801,42
891,6157,997,45
892,6157,939,42
893,6157,933,42
894,6157,985,42
895,6157,901,41
896,6157,941,42
897,6157,915,49
898,6157,911,51
899,6157,847,42
900,6157,777,42
901,6157,895,49
902,6157,733,36
903,6157,983,42
904,6157,875,41
905,6157,753,46
906,6157,943,42
907,6157,983,45
908,6157,931,42
909,6157,999,45
910,6157,985,49
911,6157,947,42
912,6157,921,42
913,6157,729,42
914,6157,711,42
915,6157,933,46
916,6157,925,54
917,6157,847,41
918,6157,867,43
919,6157,793,41
920,6157,897,46
921,6157,941,49
922,6157,907,41
923,6157,971,47
924,6157,923,51
925,6157,859,45
926,6157,873,49
927,6157,945,47
928,6157,637,35
929,6157,705,39
930,6157,911,49
931,6157,837,46
932,6157,889,41
933,6157,779,41
934,6157,783,41
935,6157,931,49
936,6157,783,41
937,6157,975,49
938,6157,887,46
939,6157,653,41
940,6157,845,42
941,6157,833,43
942,6157,543,41
943,6157,889,46
944,6157,855,46
945,6157,933,49
946,6157,865,50
947,6157,567,41
948,6157,577,41
949,6157,795,43
950,6157,929,49
951,6157,561,41
952,6157,557,41
953,6157,703,49
954,6157,531,42
955,6157,685,53
956,6157,529,41
957,6157,883,49
958,6157,655,41
959,6157,767,49
960,6157,683,41
961,6157,971,49
962,6157,537,41
963,6157,883,42
964,6157,417,31
965,6157,715,49
966,6157,677,49
967,6157,579,41
968,6157,465,31
969,6157,917,42
970,6157,487,32
971,6157,507,34
972,6157,755,49
973,6157,753,49
974,6157,889,42
975,6157,521,32
976,6157,825,42
977,6157,905,42
978,6157,711,49
979,6157,787,54
980,6157,917,54
981,6157,923,54
982,6157,809,49
983,6157,811,49
984,6157,769,42
985,6157,811,49
986,6157,779,38
987,6157,721,49
988,6157,719,45
989,6157,675,49
990,6157,717,49
991,6157,929,54
992,6157,679,51
993,6157,919,54
994,6157,779,44
995,6157,903,54
996,6157,253,27
997,6157,765,42
998,6157,805,47
999,6157,883,49
1000,6157,731,54
